timestamp,value,metric_name,instance,job,node,resource,unit
2025-07-05 20:38:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:39:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:40:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:41:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:50:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:51:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:52:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:53:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 20:54:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:15:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:16:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:17:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:18:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:19:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:30:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:31:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:32:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:33:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:34:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:37:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:38:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:39:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:40:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:41:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:42:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:43:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:44:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:45:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:46:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:47:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 21:48:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:02:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:03:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:04:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:05:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:06:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:17:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:18:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:19:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:20:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:21:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:33:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:34:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:35:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:36:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:37:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:49:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:50:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:51:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:52:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 22:53:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:04:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:05:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:06:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:07:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:08:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:37:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-05 23:38:05,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
